global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_ram_energy_process_1,variables_accelerate_config_distributed_type,global_energy_metrics_local_process_results_total_energy_kwh_process_0,inference_metrics_raw_inference_metrics_number_input_prompts,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_quantisation_load_in_8bit,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_sharding_config_sharding_strategy,variables_accelerate_config_num_processes,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_global_experiment_results_total_energy_kwh,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_gpu_power_process_1,variables_batching_options_adaptive_max_tokens,global_energy_metrics_global_derived_quantities_tokens_per_joule,variables_decode_token_to_text,setup_experiment_id,variables_query_rate,setup_os,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_power_process_0,setup_python_version,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_cpu_energy_process_3,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_ram_power_process_3,setup_cycle_id,model_architecture_architecture,global_energy_metrics_local_process_results_cpu_power_process_2,model_architecture_total_params,global_energy_metrics_local_process_results_gpu_energy_process_3,inference_metrics_inference_performance_total_inference_time_sec,variables_number_input_prompts,global_energy_metrics_local_process_results_cpu_power_process_1,variables_inference_type,global_energy_metrics_global_experiment_results_ram_power_avg,setup_country,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_global_experiment_results_cpu_power_avg,variables_latency_simulation_simulate,variables_batching_options_max_batch_size___adaptive_batching,compute_metrics_flops,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_quantisation_load_in_4bit,global_energy_metrics_per-process_emissions_3,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_0,variables_latency_simulation_delay_max,global_energy_metrics_per-process_emissions_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_local_process_results_gpu_energy_process_1,setup_gpu_model,global_energy_metrics_local_process_results_ram_energy_process_0,variables_latency_simulation_burst_interval,compute_metrics_compute_utilisation_gpu_utilization_percent_3,setup_date_time,setup_task_type,variables_decoder_config_decoder_top_k,variables_latency_simulation_delay_min,variables_fp_precision,variables_quantisation_quantization,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_experiment_id,variables_batching_options_batch_size___fixed_batching,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_ram_energy_process_2,variables_max_output_tokens,compute_metrics_compute_utilisation_gpu_utilization_percent_1,variables_config_name,global_energy_metrics_local_process_results_ram_power_process_1,variables_decoder_config_decoder_top_p,variables_decoder_config_decoder_temperature,global_energy_metrics_per-process_emissions_2,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_total_energy_kwh_process_3,setup_available_cpu_count,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,variables_sharding_config_fsdp_config_cpu_offload,global_energy_metrics_local_process_results_gpu_power_process_0,variables_decoder_config_decoding_mode,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_gpu_energy_process_0,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_batching_options_adaptive_batching,setup_available_gpu_count,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_global_derived_quantities_flops_per_joule,variables_max_input_tokens,variables_sharding_config_fsdp_config_use_orig_params,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_cpu_power_process_0,setup_is_encoder_decoder,setup_region,setup_cpu_model,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_quantisation_cached_flops_for_quantised_models,inference_metrics_inference_performance_throughput_tokens_per_sec,setup_model,variables_backend
17199.518265549563,7.348750607939298e-06,DistributedType.MULTI_GPU,0.0047309584294099,128,2.63061484833517,2.9335093794038064e-05,17038.766076432854,True,3351248896,NO_SHARD,4,68149.74433561109,0.0189304845376697,2039069696,0.0018030327602269,16880.009647752726,230.602618991892,0,0.2404117603041201,True,1901,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17031.450345875954,0.6641664505004883,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.159530293921575,0.0015151495085008,2039069696,0.7008447647094727,1,Unknown (no config attribute),112.5,1235814400,0.0032548839927935,48.65782616600336,128,112.5,pure_generative,0.6915099620819092,Germany,0.00319544283413,112.5,False,0,16949970993152.0,0.0047329905767869,False,0.0018200434675725,3351248896,0.0129011880987197,0.0014986159315617,0.0,0.0018022586136837,100.0,0.003225430635898,4 x NVIDIA A100-PCIE-40GB,6.911861950158061e-06,0.0,100.0,"April 20, 2025 at 12:53:38 PM",text_generation,,0.0,torch.float16,True,427.9346202546011,0.0059999613451559,1901,16,14.0,7.464019877608925e-06,128,100.0,precis_float16_quant_True_quant8_True_quant_False,0.7010607719421387,,1.0,0.001786233243142,0.0015002111902808,4.020640764703635e-09,0.0047776439626526,128,1902796800,False,217.22539518010063,,16384,0.003225430635898,6082.22827075042,0.0014859847148125,False,4,112.5,16384,0.6999678611755371,106.62854136984814,1157.2819254765636,248716574.92477095,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,7.610461358331779e-06,0.0046888915688202,16949970993152,336.7187005869018,meta-llama/Llama-3.2-1B,pytorch
17966.520001124165,3.29392662621589e-06,DistributedType.MULTI_GPU,0.0049127977075241,128,6.694076922263,1.283424432620316e-05,18105.294294274143,,14487126016,NO_SHARD,4,71823.45086783865,0.0199509585743996,9907380736,0.0019158921837232,18065.564825353416,669.063946211943,0,0.2281149095738657,True,1902,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17686.071747086924,0.6534018516540528,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.38375554613273,0.0006029704250622,9907380736,0.7042965888977051,1,Unknown (no config attribute),112.5,1235814400,0.0043844571186737,19.12138170601247,128,112.5,pure_generative,0.6916762590408325,Germany,0.00440847713789,112.5,False,0,20248623316992.0,0.0050292484150761,,0.0019012071651189,14487126016,0.0175295695791988,0.0005907202463129,0.0,0.0018715302866813,100.0,0.0044175371451375,4 x NVIDIA A100-PCIE-40GB,2.979283713806259e-06,0.0,100.0,"April 20, 2025 at 12:54:31 PM",text_generation,,0.0,torch.float32,,762.1180354339981,0.0024085547508746,1902,16,0.0,3.2885774099253935e-06,128,100.0,decoding_top_p_topp_0.7_temp_1.2,0.7048602104187012,0.7,1.2,0.0019116880333939,0.0006084173433123,3.547078225686913e-09,0.0049907000003122,128,1876463616,False,943.7472442920543,top_p,16384,0.0043190981774974,2390.172713251559,0.000606446736187,False,4,112.5,16384,0.7041463851928711,727.908913627326,707.7520376046692,281922172.6654601,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.2724565762556147e-06,0.005018212451487,16949970993152,856.841846049664,meta-llama/Llama-3.2-1B,pytorch
17840.58474122372,3.245965343587388e-06,DistributedType.MULTI_GPU,0.0050281117762308,128,6.524409822692919,1.2832397125095258e-05,18007.816376827293,,14487126016,NO_SHARD,4,72003.49405782671,0.0200009705716185,9907380736,0.0019104526675691,18053.89054534456,851.84947739314,0,0.2275445131432351,True,1903,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18101.202394431137,0.6621608734130859,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.3947445103654,0.0005943724437815,9907380736,0.7066698074340821,1,Unknown (no config attribute),112.5,1235814400,0.0043581098753737,19.618632715988497,128,112.5,pure_generative,0.6948097944259644,Germany,0.0044090990828322,112.5,False,0,20248623316992.0,0.0050021712157853,,0.0018878807658803,14487126016,0.0175867054582421,0.0006050270045939,0.0,0.0019154591811551,100.0,0.004399495741816,4 x NVIDIA A100-PCIE-40GB,3.084013416928852e-06,0.0,100.0,"April 20, 2025 at 12:55:22 PM",text_generation,,0.0,torch.float32,,807.6588782316132,0.0024014327162512,1903,16,0.0,3.266753846689209e-06,128,100.0,decoding_top_p_topp_0.9_temp_1.4,0.7047486305236816,0.9,1.4,0.0019055771246534,0.0005994295086256,3.555969851906113e-09,0.0049557179836732,128,1900867584,False,720.8743640371572,top_p,16384,0.00442000075822,2452.329089498562,0.00060260375925,False,4,112.5,16384,0.7056598663330078,735.1157368022078,922.7959346939476,281217232.3294496,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.235664517889808e-06,0.005014969595929,16949970993152,835.1244573046936,meta-llama/Llama-3.2-1B,pytorch
18669.81255112928,3.7078773375235497e-06,DistributedType.MULTI_GPU,0.0051479192696527,128,5.79817728190034,1.503893004888949e-05,18401.626540307974,,14487126016,NO_SHARD,4,74137.69383297821,0.0205938038424939,9907380736,0.0019610998457742,18533.7453707909,882.0690563968263,0,0.2209941954346576,True,1904,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18532.509370750056,0.6601281166076661,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.5,4.525005727110487,0.0006892088893123,9907380736,0.7031407356262207,1,Unknown (no config attribute),112.5,1235814400,0.004493096094474,22.07590312899993,128,112.5,pure_generative,0.6924751996994019,Germany,0.0044628838480822,112.5,True,0,20248623316992.0,0.0051115629278633,,0.0019472498973695,14487126016,0.0178509912252269,0.0006813550694057,0.5,0.0019756291920424,100.0,0.0044321274345884,4 x NVIDIA A100-PCIE-40GB,3.680352164795255e-06,6.0,100.0,"April 20, 2025 at 12:56:17 PM",text_generation,,0.4,torch.float32,,673.8876504207526,0.0027277736872181,1904,16,11.0,3.8966423525673854e-06,128,100.0,latency_burst_0.4_0.5_6.0_10,0.7030220031738281,,1.0,0.0019612306386118,0.0006757276159373,3.6613695989279533e-09,0.0051860590419803,128,1892945920,False,528.2777455901053,,16384,0.0044628838480822,2759.4878911249907,0.0006814821125626,False,4,112.5,16384,0.7036099433898926,827.9327640707291,457.27103562534944,273121839.5140439,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,10,3.754058194003299e-06,0.0051482626029974,16949970993152,742.1666920832436,meta-llama/Llama-3.2-1B,pytorch
18559.120271342657,3.788942404377835e-06,DistributedType.MULTI_GPU,0.0051782927929521,128,5.749175202029882,1.4794700438797244e-05,18648.073505957647,,14487126016,NO_SHARD,4,74500.19690450955,0.0206944991401415,9907380736,0.0019639157964911,18651.149072581684,650.8697292510371,0,0.2199188818386635,True,1905,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18641.85405462756,0.6597161293029785,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",14.3,4.5471311587225065,0.0006871302593128,9907380736,0.7021808624267578,1,Unknown (no config attribute),112.5,1235814400,0.0044644407937726,22.26406319202215,128,112.5,pure_generative,0.6899142265319824,Germany,0.0044886244242301,112.5,True,0,20248623316992.0,0.0051800204183215,,0.0019726706394751,14487126016,0.0179235415610459,0.0006899703175313,0.5,0.0019736542331111,100.0,0.0044856971996665,4 x NVIDIA A100-PCIE-40GB,3.543332044129323e-06,2.0,100.0,"April 20, 2025 at 12:57:16 PM",text_generation,,0.4,torch.float32,,746.2370629717685,0.0027561628786568,1905,16,0.0,3.7222925917180847e-06,128,100.0,latency_burst_0.4_0.5_2.0_10,0.7047815322875977,,1.0,0.0019733287783596,0.0006905342762506,3.679272202273196e-09,0.005155311186484,128,1892372480,False,762.5623302632379,,16384,0.0044847791433766,2783.0078990027687,0.0006885280255619,False,4,112.5,16384,0.6929783821105957,852.5197976787169,718.9963946940823,271792883.21808904,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,10,3.740133398572001e-06,0.0051808747423838,16949970993152,735.8944258598249,meta-llama/Llama-3.2-1B,pytorch
18767.72140374815,3.2643404063759705e-06,DistributedType.MULTI_GPU,0.0051065633679586,128,6.573619099088877,1.3004751872211988e-05,18358.379260399,,14487126016,NO_SHARD,4,73636.90181803849,0.0204546949494551,9907380736,0.0019859898524327,18127.173029240355,777.2371997708025,0,0.2224971392806003,True,1906,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18383.628124650982,0.6640491485595703,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",3.2,4.494439808229888,0.0006242513669992,9907380736,0.6992626190185547,1,Unknown (no config attribute),112.5,1235814400,0.0045856181129357,19.47177012701286,128,112.5,pure_generative,0.6920464038848877,Germany,0.004438727439868,112.5,False,0,20248623316992.0,0.0050995497945552,,0.0019182073793025,14487126016,0.01801757135849,0.0006035034586877,0.0,0.0019426734942358,100.0,0.0044932708168361,4 x NVIDIA A100-PCIE-40GB,3.104920420792668e-06,0.0,100.0,"April 20, 2025 at 12:58:09 PM",text_generation,,0.0,torch.float32,,719.7635972163725,0.0024241188390928,1906,16,11.0,3.2490254944895233e-06,128,100.0,decoding_top_p_topp_0.5_temp_1.4,0.6997261047363281,0.5,1.4,0.0019453453150238,0.0006030146373127,3.636637447655256e-09,0.0052132559454855,128,1904955392,False,800.9121730502129,top_p,16384,0.00449995498885,2433.9712658766075,0.0005933493760931,False,4,112.5,16384,0.7051477432250978,853.147518329722,447.757497714753,274979294.5801501,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.3864655505538264e-06,0.0050353258414556,16949970993152,841.4232446833763,meta-llama/Llama-3.2-1B,pytorch
17481.63281607001,2.9906962045559283e-06,DistributedType.MULTI_GPU,0.0048730144291936,128,6.9430268137423266,1.187370565745806e-05,17547.561574071427,,14487126016,NO_SHARD,4,70081.92365121852,0.0194672010142273,9907380736,0.0018563748468013,17509.87731597985,862.8529067152302,0,0.2337835371291942,True,1907,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17542.851945097224,0.650672435760498,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.277461160352693,0.0005687457357812,9907380736,0.6946592330932617,1,Unknown (no config attribute),112.5,1235814400,0.00428425481629,18.435763455017877,128,112.5,pure_generative,0.6841217279434204,Germany,0.0042919837113621,112.5,False,0,20248623316992.0,0.0048743226594642,,0.0018498966725782,14487126016,0.0171775212420068,0.0005700236191873,0.0,0.0018568732171229,100.0,0.0043011164964463,4 x NVIDIA A100-PCIE-40GB,2.824592097980244e-06,0.0,100.0,"April 20, 2025 at 12:59:00 PM",text_generation,,0.0,torch.float32,,873.3555886742373,0.002277806066563,1907,16,5.0,3.049853851191233e-06,128,100.0,decoding_top_p_topp_0.3_temp_0.0,0.6901617050170898,0.3,0.0,0.0018528854898673,0.0005702154668133,3.46107103451364e-09,0.004856009115575,128,1867329536,False,862.2103126496065,top_p,16384,0.0043001662179082,2304.4704318772347,0.000568821244781,False,4,112.5,16384,0.700993537902832,921.4008146283036,846.9583207038089,288927904.11639816,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.0085635037306546e-06,0.0048638548099944,16949970993152,888.7074321590178,meta-llama/Llama-3.2-1B,pytorch
23208.234066720823,3.140728722736201e-06,DistributedType.MULTI_GPU,0.004974557405438,128,6.870546184503874,1.406506576819769e-05,18153.551326724464,,14487126016,NO_SHARD,4,77422.29285494662,0.0215061924597073,9907380736,0.0019209987160876,18152.10080192436,888.6205702797812,0,0.211618635871402,True,1908,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17908.406659576973,0.6531200408935547,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.6,4.725481741634925,0.0008775542105629,9907380736,0.7049045562744142,1,Unknown (no config attribute),112.5,1235814400,0.0055642877847594,18.63025101100357,128,112.5,pure_generative,0.6915410757064819,Germany,0.0044543252301236,112.5,False,0,20248623316992.0,0.0050426531463123,,0.0019208452223591,14487126016,0.0188689012062186,0.000576693795688,0.0,0.0018950576436016,100.0,0.0044553110642455,4 x NVIDIA A100-PCIE-40GB,2.8864826601148475e-06,0.0,100.0,"April 20, 2025 at 01:00:02 PM",text_generation,300.0,0.0,torch.float32,,785.5340099061137,0.0026232261877205,1908,16,7.0,3.148164507547166e-06,128,100.0,decoding_top_k_topk_300_temp_0.2,0.7031636238098145,,0.2,0.002455882435477,0.000584201353344,3.823583047741141e-09,0.0064467316852002,128,1876537344,False,936.0646285901132,top_k,16384,0.0043949771270899,2328.7813763754457,0.0005847768281255,False,4,112.5,16384,0.7049760818481445,911.4284795362177,406.0223612183429,261534792.7621894,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,4.889689877799476e-06,0.0050422502227567,16949970993152,879.4299116164959,meta-llama/Llama-3.2-1B,pytorch
24891.86672764312,3.0846464598082813e-06,DistributedType.MULTI_GPU,0.0044119887028424,128,6.917295627431939,1.5894969851476548e-05,15846.18695205916,,14487126016,NO_SHARD,4,72686.18518989855,0.020190606997194,9907380736,0.0016999864310991,16064.972179963292,816.8587938661303,0,0.2254073446996217,True,1910,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,15883.159330232977,0.6536293029785156,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.436412670281894,0.0012084855169375,9907380736,0.7037630081176759,1,Unknown (no config attribute),112.5,1235814400,0.0056991051148358,18.5043414210013,128,112.5,pure_generative,0.6891124248504639,Germany,0.0038766500457618,112.5,False,0,20248623316992.0,0.0044017185977942,,0.0016807470963478,14487126016,0.0172384165684995,0.0005741492889992,0.0,0.0016768346998297,100.0,0.0038277041732719,4 x NVIDIA A100-PCIE-40GB,2.8821792133438077e-06,0.0,100.0,"April 20, 2025 at 01:10:34 PM",text_generation,,0.0,torch.float32,,664.2935702864949,0.002936295458843,1910,16,0.0,3.111351606431374e-06,128,100.0,decoding_greedy_temp_0.2,0.7034897804260254,,0.2,0.0026340435083043,0.0005709297780624,3.589685286352411e-09,0.0069144074243453,128,1874755584,False,742.2316662987507,greedy,16384,0.0038349572346298,2313.0426776251625,0.0005827308748437,False,4,112.5,16384,0.6955676078796387,641.1041999882885,456.97962099280966,278575953.10705644,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,6.816792571893085e-06,0.004462492272212,16949970993152,885.4138403112881,meta-llama/Llama-3.2-1B,pytorch
17992.054499768597,3.198970625471568e-06,DistributedType.MULTI_GPU,0.0049893416662737,128,6.57001700055333,1.2809720922324208e-05,17680.22359822806,,14487126016,NO_SHARD,4,71588.20756455812,0.0198856132123772,9907380736,0.0019039092115796,17954.29946797607,723.3720812968994,0,0.2288645093568649,True,1911,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17961.629998585384,0.6546134948730469,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.369397434360237,0.0006050000175,9907380736,0.7076096534729004,1,Unknown (no config attribute),112.5,1235814400,0.0043894879560317,19.482445781985007,128,112.5,pure_generative,0.6920052766799927,Germany,0.0043812385049879,112.5,False,0,20248623316992.0,0.00491117322173,,0.0019006897077669,14487126016,0.0174689948085173,0.0006041111851561,0.0,0.001870911438818,100.0,0.004316076230636,4 x NVIDIA A100-PCIE-40GB,3.038364255907019e-06,0.0,100.0,"April 20, 2025 at 01:11:26 PM",text_generation,,0.0,torch.float32,,732.8624363573639,0.0024038086829375,1911,16,3.0,3.2674429703959994e-06,128,100.0,decoding_top_p_topp_0.98_temp_1.2,0.6998805999755859,0.98,1.2,0.0018999139950904,0.0005918980204685,3.5354604826138272e-09,0.0049977929166023,128,1877041152,False,727.1857689915777,top_p,16384,0.0043821921168616,2435.305722748126,0.0006027994598127,False,4,112.5,16384,0.7059173583984375,755.6431082211348,725.2487869198436,282848586.46211845,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.3049430705496186e-06,0.0049873054077711,16949970993152,840.9621760708262,meta-llama/Llama-3.2-1B,pytorch
