global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_ram_energy_process_1,variables_backend,global_energy_metrics_global_experiment_results_total_energy_kwh,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_ram_energy_process_2,variables_batching_options_adaptive_max_tokens,variables_batching_options_max_batch_size___adaptive_batching,inference_metrics_inference_performance_total_inference_time_sec,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_decoder_config_top_k,global_energy_metrics_global_derived_quantities_joules_per_flop,variables_max_output_tokens,variables_query_rate,variables_number_input_prompts,variables_decode_token_to_text,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_fp_precision,variables_max_input_tokens,setup_experiment_id,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_ram_energy_process_0,variables_inference_type,inference_metrics_raw_inference_metrics_number_input_prompts,global_energy_metrics_local_process_results_cpu_power_process_1,variables_batching_options_batch_size___fixed_batching,setup_gpu_model,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_total_energy_joules_process_0,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_local_process_results_gpu_power_process_0,variables_quantisation_load_in_8bit,setup_is_encoder_decoder,global_energy_metrics_per-process_emissions_3,variables_latency_simulation_burst_interval,setup_available_gpu_count,global_energy_metrics_local_process_results_cpu_power_process_2,setup_model,global_energy_metrics_experiment_id,variables_latency_simulation_simulate,variables_latency_simulation_delay_max,global_energy_metrics_per-process_emissions_1,model_architecture_architecture,setup_task_type,setup_available_cpu_count,global_energy_metrics_per-process_emissions_0,variables_config_name,inference_metrics_raw_inference_metrics_total_generated_tokens,variables_sharding_config_sharding_strategy,setup_region,compute_metrics_compute_utilisation_gpu_utilization_percent_2,compute_metrics_flops,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_per-process_emissions_2,compute_metrics_memory_gpu_current_memory_reserved_bytes,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_ram_energy_process_3,setup_cpu_model,inference_metrics_inference_performance_average_latency_ms_per_batch,model_architecture_total_params,global_energy_metrics_local_process_results_ram_power_process_1,variables_accelerate_config_distributed_type,global_energy_metrics_global_experiment_results_cpu_power_avg,variables_sharding_config_fsdp_config_cpu_offload,global_energy_metrics_global_experiment_results_cpu_energy_total,variables_accelerate_config_num_processes,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_local_process_results_cpu_energy_process_3,setup_country,global_energy_metrics_global_experiment_results_gpu_power_avg,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_total_energy_kwh_process_3,variables_decoder_config_decoder_temperature,global_energy_metrics_global_experiment_results_ram_energy_total,variables_sharding_config_fsdp_config_use_orig_params,variables_quantisation_quantization,compute_metrics_compute_utilisation_cpu_usage_percent,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_cpu_power_process_3,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_0,variables_quantisation_load_in_4bit,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_latency_simulation_burst_size,variables_decoder_config_decoder_top_p,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_global_derived_quantities_tokens_per_joule,global_energy_metrics_local_process_results_total_energy_kwh_process_2,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_ram_power_process_3,setup_os,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_gpu_power_process_3,compute_metrics_memory_gpu_max_memory_allocated_bytes,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_gpu_power_process_1,variables_latency_simulation_delay_min,setup_date_time,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_gpu_energy_process_0,setup_python_version,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_local_process_results_cpu_energy_process_0,variables_quantisation_cached_flops_for_quantised_models,compute_metrics_compute_utilisation_gpu_utilization_percent_3,global_energy_metrics_local_process_results_total_energy_kwh_process_0,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_gpu_energy_process_3,global_energy_metrics_global_experiment_results_ram_power_avg
1.5933327960385046,2.0364453067940882e-06,pytorch,0.007251434591748573,4.0,1.238259046099958e-06,0,0,6.381739411968738,0.001813450617428991,NA,1.5401303365558367e-09,128,1.0,128,True,7191.466734964078,torch.float16,128,0001,112.5,1.5640628952126065e-06,pure_generative,128,112.5,64,4 x NVIDIA A100-PCIE-40GB,False,5676.590214466899,4419853312,708.9398236948387,False,False,0.0005933033653188682,0.0,4,112.5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0001,False,0,0.000600693622833657,Unknown (no config attribute),text_generation,128,0.0008074400049394923,A5_Parallel_Overdrive,16384,NO_SHARD,saxony,100.0,16949970993152,649295696.7760797,7630.355736401554,5606.751844462332,0.0007609970146346016,6870269952,16384,1.8081926072207341e-06,AMD EPYC 7742 64-Core Processor,3190.869705984369,1100048384,0.876859188079834,DistributedType.MULTI_GPU,112.5,False,0.0009820851217227755,4,6870269952,26105.16453029486,0.8572998046875001,0.00027580035775281433,Germany,617.8709882853439,100.0,0.0019976296486011328,1.0,6.6469598553273865e-06,False,False,7.7,,112.5,False,0.0003040561973757576,1.0768060684204102,False,0.0021195432601115428,0,,20.057227620410245,0.0013563891406693784,0.6276152744023691,0.0015574310679062034,2567.3251354125114,0.8676395416259766,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.00626270251017047,508.91793639320946,4419853312,greedy,385.62922272240814,0,"April 17, 2025 at 12:15:33 AM",867.9969703309196,0.0013728416538310029,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00019980366819072516,0.0002024248984034784,16949970993152,100.0,0.0015768306151296941,3087790080,0.001720021098241098,0.9196511507034302
0.381515429731791,NA,pytorch,0.0017363191113126844,0.0,NA,0,0,38.43279428500682,NA,NA,3.6877637154960583e-10,128,1.0,128,True,NA,torch.float16,128,0002,112.5,7.5176000095373765e-06,pure_generative,128,NA,32,4 x NVIDIA A100-PCIE-40GB,False,6250.748800725663,1576821248,50.64344167566961,True,False,NA,0.0,1,NA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0002,False,0,NA,Unknown (no config attribute),text_generation,128,0.0006614507654545671,A4_Latency_Ignorance_Exploit,16384,NO_SHARD,saxony,0.0,16949970993152,2711670478.7727575,NA,NA,NA,2661285888,16384,NA,AMD EPYC 7742 64-Core Processor,9608.198571251705,1100048384,NA,DistributedType.MULTI_GPU,112.5,False,0.001179780516531537,1,2661285888,6250.748800725663,NA,NA,Germany,50.64344167566961,0.0,NA,1.0,7.5176000095373765e-06,False,True,2.4,,NA,False,NA,0.933680534362793,False,NA,0,,3.3304890362846873,NA,2.6211259678357166,NA,426.30259664444,NA,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0005490209947716096,NA,1576821248,greedy,NA,0,"April 17, 2025 at 12:16:37 AM",NA,0.0005490209947716096,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,0.001179780516531537,16949970993152,2.0,0.0017363191113126844,2673688576,NA,0.933680534362793
70.82311105301278,7.477674649561957e-05,pytorch,0.32232384763682265,11.0,6.365881477397765e-05,0,0,432.85957168089226,0.07099832568750752,200,6.845827948386246e-08,128,1.0,128,True,307721.7721962625,torch.float32,128,0001,112.5,6.987501448028751e-05,pure_generative,128,112.5,1,4 x NVIDIA A100-PCIE-40GB,True,269429.9823802475,8818209280,515.2674934866046,False,False,0.028749425295689243,6.0,4,112.5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0001,True,0.5,0.028510931052154246,Unknown (no config attribute),text_generation,128,0.032965966432135715,R7_anti_platonic_ideal,16384,NO_SHARD,saxony,100.0,16949970993152,14607436.931506993,311530.32984824403,271683.7670678075,0.03256294697726839,9357492224,16384,7.435363273462031e-05,AMD EPYC 7742 64-Core Processor,3381.7154037569708,1100048384,0.6290702819824219,DistributedType.MULTI_GPU,112.5,False,0.05744385869508006,4,9357492224,1160365.8514925614,0.6295523643493652,0.015259602806376286,Germany,732.0564084045695,100.0,0.08547827005451736,1.2,0.000282664208484505,False,False,4.7,,112.5,False,0.015463100301620219,0.6922774314880371,False,0.08653620273562335,20,,0.2957079116974285,0.06198513236584713,0.014119684734711474,0.07546771307439097,37.85061269727085,0.6408061981201172,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.26459732473325825,526.0312837373957,8818209280,greedy,1288.8214623195577,0.4,"April 17, 2025 at 12:44:01 AM",598.1053940747204,0.061469553064497084,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.013418921893769944,0.013302233693313608,16949970993152,100.0,0.07484166177229097,1987727360,0.07014431361540652,0.6479265689849854
0.4113489142688881,1.7867093482573305e-06,pytorch,0.0018720946142726284,0.0,NA,0,0,5.043379348004237,0.0008482726230631954,NA,3.9761369586439537e-10,128,1.0,128,True,NA,torch.float16,128,0002,112.5,1.2426166351714438e-06,pure_generative,128,112.5,128,4 x NVIDIA A100-PCIE-40GB,False,2792.071551658285,1087688704,0.0,False,False,NA,0.0,2,NA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0002,False,0,0.00041771898286154007,Unknown (no config attribute),text_generation,128,0.0002954554604456177,A2_Precision_Minimalist,16384,NO_SHARD,saxony,0.0,16949970993152,2515003910.5822105,3947.469059723177,NA,NA,2621440000,16384,NA,AMD EPYC 7742 64-Core Processor,5043.379348004237,615606272,0.9648528099060059,DistributedType.MULTI_GPU,112.5,False,0.00040761939690855796,2,2621440000,6739.540611381462,NA,NA,Germany,152.2849445667372,100.0,NA,1.0,3.0293259834287743e-06,False,True,3.2,,NA,False,0.0002464598508449853,0.926722526550293,True,0.001096519183256438,0,,25.37980809447778,NA,2.431026229344381,NA,3248.615436093156,NA,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0014614458913806416,NA,1087688704,greedy,304.5698891334744,0,"April 17, 2025 at 12:44:40 AM",NA,0.0006131732683174462,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,0.00016115954606357263,16949970993152,0.0,0.0007755754310161903,2655080448,NA,0.9457876682281494
1.5440530108736512,2.0009167011673615e-06,pytorch,0.00702715681393164,4.0,1.2505534525338612e-06,0,0,6.285659845976625,0.0017972167155502206,NA,1.4924960367409782e-09,128,1.0,128,True,6864.193454296098,torch.float16,128,0003,112.5,1.5831390228510557e-06,pure_generative,128,112.5,64,4 x NVIDIA A100-PCIE-40GB,False,5478.890871572469,4419853312,846.2098661895008,False,False,0.0005797731882015367,0.0,4,112.5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0003,False,0,0.0007263651378928052,Unknown (no config attribute),text_generation,128,0.0005724147587318613,A5_Parallel_Overdrive,16384,NO_SHARD,saxony,100.0,16949970993152,670018529.6194186,7545.326925811255,5409.35327847408,0.000798442303441055,6870269952,16384,1.6906751009344091e-06,AMD EPYC 7742 64-Core Processor,3142.8299229883123,1100048384,0.8776602745056152,DistributedType.MULTI_GPU,112.5,False,0.0009534766759315971,4,6870269952,25297.7645301539,0.8676838874816895,0.0002628778595935728,Germany,712.9554026425444,100.0,0.0019067204039711384,1.0,6.525284277486688e-06,False,False,4.7,,112.5,False,0.00029670651380729395,1.0775771141052246,False,0.002095924146058682,0,,20.36381273191728,0.0013050957662983365,0.6476461578441424,0.0015025981329094666,2606.568029685412,0.8591609001159668,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.006067154853722556,668.6672727316094,4419853312,greedy,532.9736228707859,0,"April 17, 2025 at 12:45:20 AM",803.9708487782817,0.0013226905025973679,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00019625181315859665,0.0001976404893721337,16949970993152,100.0,0.0015219141309923527,3091206144,0.0016421518692766313,0.920520544052124
10.386044168809033,2.546289727111383e-05,pytorch,0.04726804101715756,0.0,8.968384066201476e-06,0,0,42.62222576502245,0.013963517559695937,NA,1.0039247130895738e-08,128,1.0,128,True,59164.7559263635,torch.float16,128,0004,112.5,8.72564765269073e-06,pure_generative,128,112.5,32,4 x NVIDIA A100-PCIE-40GB,True,24454.958681337983,1576733184,566.0204868682468,True,False,0.0025756691363112275,4.0,4,112.5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0004,True,1.5,0.002587810141571029,Unknown (no config attribute),text_generation,128,0.006582499344784976,R3_Balanced_Enterprise_Service,16384,NO_SHARD,saxony,100.0,16949970993152,99609063.00657791,62205.00758951546,24340.225464550254,0.006260781602818937,2837446656,16384,2.4007812552038328e-05,AMD EPYC 7742 64-Core Processor,10655.556441255612,1100048384,0.9870557785034179,DistributedType.MULTI_GPU,112.5,False,0.009031649351365561,4,2837446656,170164.9476617672,0.9884862899780272,0.0031194179229059953,Germany,517.0597656100119,100.0,0.01643465442398986,1.0,6.716474154204436e-05,False,True,4.9,50,112.5,False,0.003290188317898356,0.946589469909668,False,0.017279168774865405,5,,3.003128008979814,0.005444765189142942,0.09628304903643309,0.006761173740152848,384.4003851494162,0.988964080810547,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.038169226924249955,449.3810770851718,1576733184,top_k,377.69783953838134,0.5,"April 17, 2025 at 12:47:42 AM",675.1396589482476,0.005469715486879245,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0013074401669437067,0.0013146029436175016,16949970993152,100.0,0.00679304407814944,2710708224,0.013291228688531831,0.977773904800415
0.5805203041685641,NA,pytorch,0.002642012406527154,4.0,NA,0,0,54.88844693580177,NA,NA,5.61136338660427e-10,128,1.0,128,True,NA,torch.float16,128,0005,112.5,1.3896486266931837e-05,pure_generative,128,NA,8,4 x NVIDIA A100-PCIE-40GB,True,9511.244663497755,4419853312,63.23535278604862,False,False,NA,2.0,1,NA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0005,True,0.2,NA,Unknown (no config attribute),text_generation,128,0.0010064746262665194,R4_High_Load_Cloud_API_Deployment,16384,NO_SHARD,saxony,0.0,16949970993152,1782098094.7112613,NA,NA,NA,6606028800,16384,NA,AMD EPYC 7742 64-Core Processor,3430.5279334876104,1100048384,NA,DistributedType.MULTI_GPU,112.5,False,0.0016854398883424434,1,6606028800,9511.244663497755,NA,NA,Germany,63.23535278604862,100.0,NA,1.0,1.3896486266931837e-05,False,False,2.4,,NA,False,NA,1.0768260955810547,False,NA,5,,2.332002582432519,NA,1.7225926342614757,NA,298.4963305513624,NA,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0009426760319177774,NA,4419853312,greedy,NA,0.05,"April 17, 2025 at 12:49:02 AM",NA,0.0009426760319177774,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,0.0016854398883424434,16949970993152,1.0,0.002642012406527154,3090186240,NA,1.0768260955810547
2.5739868292594505,3.2810702573769676e-06,pytorch,0.011714500058496346,4.0,2.4350239321045666e-06,0,0,12.666024871054105,0.0027840716716962532,NA,2.4880396684823196e-09,128,1.0,128,True,11665.663515055428,torch.float16,128,0006,112.5,3.1455516524465553e-06,pure_generative,128,112.5,32,4 x NVIDIA A100-PCIE-40GB,False,9461.920279539361,4419853312,678.864878266056,False,False,0.0009747009563602763,0.0,4,112.5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0006,True,0.1,0.0010012551473584778,Unknown (no config attribute),text_generation,128,0.0012522286613264383,R6_Medium_Scale_Language_Model_Serving,16384,NO_SHARD,saxony,100.0,16949970993152,401922852.22284675,11833.634809752402,9210.98160623965,0.0012344540322389904,6870269952,16384,3.2308848090419816e-06,AMD EPYC 7742 64-Core Processor,3166.5062177635264,1100048384,0.8660702705383301,DistributedType.MULTI_GPU,112.5,False,0.0017700481930860406,4,6870269952,42172.20021058684,0.8669185638427734,0.0004922603956219973,Germany,672.9084499612559,100.0,0.0032404620875153968,1.0,1.2092530650970072e-05,False,False,4.7,,112.5,False,0.0004997680385331479,1.0780177116394043,False,0.0032871207804867782,0,,10.10577519806713,0.0021726520158953377,0.38850237640404134,0.002558606001733236,1293.5392253525927,0.8664193153381349,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.009932359334759333,585.3501867873894,4419853312,greedy,584.2535415111439,0.01,"April 17, 2025 at 12:49:49 AM",843.1651932804341,0.002230664840083385,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0003835189619057928,0.00039450079702510265,16949970993152,100.0,0.002628311188760934,3092172800,0.002744970807084357,0.9193564653396606
1.291530476685371,NA,pytorch,0.005877898702781422,11.0,NA,0,0,89.45120187179418,NA,NA,1.2484054007267741e-09,128,1.0,128,True,NA,torch.float32,128,0007,112.5,1.4176522574623114e-05,pure_generative,128,NA,4,4 x NVIDIA A100-PCIE-40GB,False,21160.43533001312,8818209280,131.11762209861303,False,False,NA,0.0,1,NA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0007,True,0.05,NA,Unknown (no config attribute),text_generation,128,0.0022391855108245826,R2_Low_Latency_Chatbot_Deployment,16384,NO_SHARD,saxony,0.0,16949970993152,801021847.0841588,NA,NA,NA,12343836672,16384,NA,AMD EPYC 7742 64-Core Processor,2795.350058493568,1100048384,NA,DistributedType.MULTI_GPU,112.5,False,0.0027461096861188705,1,12343836672,21160.43533001312,NA,NA,Germany,131.11762209861303,100.0,NA,1.0,1.4176522574623114e-05,False,False,3.7,,NA,False,NA,0.6976761817932129,False,NA,0,0.9,1.4309477941219373,NA,0.7742751859533621,NA,183.16131764760797,NA,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.003117612494087929,NA,8818209280,top_p,NA,0.01,"April 17, 2025 at 12:51:46 AM",NA,0.003117612494087929,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,0.0027461096861188705,16949970993152,100.0,0.005877898702781422,2002219008,NA,0.6976761817932129
10.01702463915007,NA,pytorch,0.045588592135509656,0.0,NA,0,0,1113.0100401233067,NA,NA,9.682549412865713e-09,128,1.0,128,True,NA,torch.float16,128,0008,112.5,0.00022470014322892274,pure_generative,128,NA,1,4 x NVIDIA A100-PCIE-40GB,True,164118.93168783476,1576112640,36.94517783152545,True,False,NA,5.0,1,NA,TinyLlama/TinyLlama-1.1B-Chat-v1.0,0008,True,0.6,NA,Unknown (no config attribute),text_generation,128,0.017366974174022404,R5_Real_Time_Mobile_Inference,16384,NO_SHARD,saxony,0.0,16949970993152,103278584.73629346,NA,NA,NA,2401239040,16384,NA,AMD EPYC 7742 64-Core Processor,8695.390938463333,1100048384,NA,DistributedType.MULTI_GPU,112.5,False,0.03402782125676453,1,2401239040,164118.93168783476,NA,NA,Germany,36.94517783152545,100.0,NA,1.0,0.00022470014322892274,False,True,3.2,,NA,False,NA,0.937767505645752,False,NA,8,0.9,0.11500345494261606,NA,0.09983004295423681,NA,14.720442232654856,NA,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.011336070735516124,NA,1576112640,top_p,NA,0.2,"April 17, 2025 at 01:10:45 AM",NA,0.011336070735516124,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",NA,0.03402782125676453,16949970993152,99.0,0.045588592135509656,2686156800,NA,0.937767505645752
